City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
395,Naron,ES,43.5167,-8.1528,60.91,77,81,8.16,broken clouds
396,Mahanje,TZ,-9.9333,35.3333,95.79,18,54,6.49,broken clouds
397,Katsuura,JP,35.1333,140.3,59.14,61,100,6.78,overcast clouds
398,Clyde River,CA,70.4692,-68.5914,14.13,79,61,8.66,broken clouds
399,Cabo San Lucas,MX,22.8909,-109.9124,75.51,75,5,7.0,clear sky
400,Myitkyina,MM,25.3833,97.4,75.79,78,1,0.65,clear sky
401,Idah,NG,7.1065,6.7342,84.29,71,85,2.91,overcast clouds
402,Henties Bay,NA,-22.116,14.2845,60.85,72,54,10.6,broken clouds
403,Port Lincoln,AU,-34.7333,135.8667,55.27,71,2,12.1,clear sky
404,Vostryakovo,RU,55.4006,37.8111,38.59,81,75,17.9,light intensity shower rain
405,Moron,AR,-34.6534,-58.6198,62.02,58,0,8.99,clear sky
406,Bucerias,MX,20.75,-105.3333,78.98,89,100,3.98,overcast clouds
407,Mount Isa,AU,-20.7333,139.5,80.37,61,40,1.14,scattered clouds
408,Gizo,SB,-8.103,156.8419,82.98,75,13,7.67,few clouds
409,Tezpur,IN,26.6333,92.8,74.79,81,0,1.81,clear sky
410,Pemangkat,ID,1.1667,108.9667,81.19,76,19,4.92,few clouds
411,Adrar,MR,20.5022,-10.0711,93.4,11,0,9.04,clear sky
412,Zhireken,RU,52.8249,117.3076,30.52,81,59,2.59,broken clouds
413,Rabapatona,HU,47.6322,17.48,55.8,42,0,5.3,clear sky
414,Bandundu,CD,-3.3167,17.3667,87.46,57,98,5.82,overcast clouds
415,Ust-Kuyga,RU,70.0167,135.6,4.69,97,100,2.1,overcast clouds
416,Bowen,AU,-20.0167,148.2333,75.42,72,94,4.29,overcast clouds
417,Linkou,CN,45.3,130.2833,42.94,60,0,4.23,clear sky
418,Seoul,KR,37.5683,126.9778,53.11,76,0,1.14,clear sky
419,Murud,IN,18.3258,72.965,80.19,74,39,9.66,scattered clouds
420,Chake Chake,TZ,-5.2459,39.7666,86.83,54,57,7.81,broken clouds
421,Santa Engracia,ES,41.9406,-1.3245,64.13,28,44,1.97,scattered clouds
422,Tuxpan,MX,19.55,-103.4,61.74,95,99,2.84,overcast clouds
423,Tura,IN,25.5198,90.2201,69.91,92,5,1.95,clear sky
424,Insar,RU,53.8653,44.3738,41.99,72,83,11.65,broken clouds
425,Sistranda,NO,63.7256,8.834,49.89,75,100,13.04,moderate rain
426,Tuatapere,NZ,-46.1333,167.6833,52.34,97,91,2.17,overcast clouds
427,Farafangana,MG,-22.8167,47.8333,80.85,80,14,14.76,few clouds
428,Tessalit,ML,20.1986,1.0114,98.08,14,11,3.58,few clouds
429,Camocim,BR,-2.9022,-40.8411,83.37,65,94,12.59,overcast clouds
430,Lugoba,TZ,-6.45,38.3333,94.51,29,46,7.87,scattered clouds
431,Vanimo,PG,-2.6741,141.3028,79.11,86,95,5.41,overcast clouds
432,Otane,NZ,-39.8833,176.6333,58.39,95,100,1.68,overcast clouds
433,Paamiut,GL,61.994,-49.6678,30.78,32,100,4.76,overcast clouds
434,Zabaykalsk,RU,49.6333,117.3167,34.86,62,3,2.82,clear sky
435,Ixtapa,MX,20.7,-105.2,78.22,89,100,2.35,overcast clouds
436,Saint-Joseph,RE,-21.3667,55.6167,79.47,75,17,5.08,light rain
437,Shagonar,RU,51.5333,92.8,39.29,67,79,1.25,broken clouds
438,Jumla,NP,29.2747,82.1838,48.9,90,10,4.94,clear sky
439,Cervo,ES,43.6702,-7.4101,63.97,76,73,6.82,broken clouds
440,Grand-Santi,GF,4.25,-54.3833,79.7,81,71,4.43,broken clouds
441,Ishigaki,JP,24.3448,124.1572,71.73,94,75,11.5,broken clouds
442,Kolokani,ML,13.5728,-8.0339,80.74,61,99,4.72,overcast clouds
443,Gboko,NG,7.3179,8.9951,85.95,56,90,3.69,overcast clouds
444,Dingle,PH,10.9995,122.6711,77.58,88,100,1.52,heavy intensity rain
445,San Andres,CO,12.5847,-81.7006,82.42,83,40,4.61,scattered clouds
446,Nome,US,64.5011,-165.4064,24.87,80,90,4.61,overcast clouds
447,Shadrinsk,RU,56.0852,63.6335,45.45,95,100,14.63,moderate rain
448,Arak,IR,34.0917,49.6892,63.72,17,63,13.02,broken clouds
449,Yulara,AU,-25.2406,130.9889,73.24,35,82,14.97,broken clouds
450,Praia,CV,14.9215,-23.5087,82.94,61,20,21.85,few clouds
451,Mizdah,LY,31.4451,12.9801,82.36,29,34,16.02,scattered clouds
452,Skjervoy,NO,70.0311,20.9714,28.4,69,98,11.61,overcast clouds
453,Ryotsu,JP,38.0833,138.4333,53.56,62,59,3.4,broken clouds
454,Sehithwa,BW,-20.4667,22.7167,102.13,13,8,4.27,clear sky
455,Soyo,AO,-6.1349,12.3689,82.45,76,97,11.56,overcast clouds
456,Bud,US,39.447,-86.1758,54.7,96,96,8.57,light rain
457,Gao,ML,16.6362,1.637,100.45,18,63,8.9,broken clouds
458,Tautira,PF,-17.7333,-149.15,75.22,95,100,13.09,very heavy rain
459,Takoradi,GH,4.8845,-1.7554,81.88,77,100,6.38,light rain
460,Constitucion,CL,-35.3333,-72.4167,55.22,65,0,6.49,clear sky
461,Cholet,FR,47.1667,-1.0,63.32,57,73,12.12,broken clouds
462,Aswan,EG,24.0934,32.907,90.59,16,0,10.18,clear sky
463,Songea,TZ,-10.6833,35.65,94.23,17,62,7.63,broken clouds
464,Chifeng,CN,42.2683,118.9636,49.62,45,2,7.56,clear sky
465,Taltal,CL,-25.4,-70.4833,63.81,59,0,3.65,clear sky
466,Raudeberg,NO,61.9875,5.1352,53.96,89,100,14.0,light rain
467,Nantucket,US,41.2835,-70.0995,51.91,65,1,8.05,clear sky
468,Ternate,ID,0.8,127.4,80.53,78,86,2.24,overcast clouds
469,Salalah,OM,17.0151,54.0924,84.29,65,0,14.97,clear sky
470,Ban Phai,TH,16.06,102.731,80.82,78,100,6.42,overcast clouds
471,Sexsmith,CA,55.35,-118.786,36.57,100,90,0.0,fog
472,Luganville,VU,-15.5333,167.1667,78.12,88,55,7.38,broken clouds
473,Twin Falls,US,42.3505,-114.6445,40.89,81,75,8.05,broken clouds
474,Tayu,ID,-6.5397,111.0518,81.88,79,66,5.59,broken clouds
475,Fort Nelson,CA,58.8053,-122.7002,24.39,100,75,4.61,mist
476,Northam,GB,51.0333,-4.2167,59.25,93,79,16.13,broken clouds
477,Hanyang,CN,32.1371,105.5126,58.64,76,99,1.41,light rain
478,Otautau,NZ,-46.15,168.0,50.18,99,96,0.65,overcast clouds
479,Paita,PE,-5.0892,-81.1144,65.03,83,91,10.09,overcast clouds
480,Ostrovnoy,RU,68.0531,39.5131,29.08,89,39,26.75,scattered clouds
481,Coahuayana,MX,18.7333,-103.6833,75.25,94,100,4.21,overcast clouds
482,Port Hardy,CA,50.6996,-127.4199,48.2,87,75,3.44,broken clouds
483,Bubaque,GW,11.2833,-15.8333,82.36,74,92,9.17,overcast clouds
484,Chongwe,ZM,-15.3292,28.682,99.1,14,29,5.28,scattered clouds
485,Sao Joao Do Piaui,BR,-8.3581,-42.2467,88.03,49,30,4.59,scattered clouds
486,Lang Son,VN,21.8333,106.7333,61.16,83,85,3.31,overcast clouds
487,Mapastepec,MX,15.4333,-92.9,74.16,89,60,3.49,broken clouds
488,Sioux Lookout,CA,50.1001,-91.917,30.58,100,90,5.75,mist
489,Abu Dhabi,AE,24.4667,54.3667,91.42,52,0,12.66,clear sky
490,Okhotsk,RU,59.3833,143.3,19.85,71,89,4.25,overcast clouds
491,Itoman,JP,26.1247,127.6694,75.22,78,75,8.05,broken clouds
492,Anloga,GH,5.7947,0.8973,84.42,72,76,7.27,light rain
493,Ambanja,MG,-13.6833,48.45,94.93,50,28,8.88,scattered clouds
494,Sioux Falls,US,43.55,-96.7003,44.46,71,90,11.5,overcast clouds
495,Manjacaze,MZ,-24.7117,33.8828,68.09,78,100,18.57,overcast clouds
496,Redlands,US,34.0556,-117.1825,62.15,84,90,5.75,overcast clouds
497,Maryborough,AU,-25.5333,152.7,77.11,82,98,3.2,overcast clouds
498,Mecca,SA,21.4267,39.8261,96.94,24,3,14.58,clear sky
499,Tarko-Sale,RU,64.9225,77.785,26.96,85,81,21.92,broken clouds
500,Satun,TH,6.8333,100.0,83.91,92,100,2.28,heavy intensity rain
501,Coffs Harbour,AU,-30.3,153.1333,68.27,81,90,4.61,overcast clouds
502,Maldonado,UY,-34.6667,-54.9167,57.22,56,0,10.25,clear sky
503,Semme,FR,46.1963,1.5007,57.61,30,0,7.76,clear sky
504,Koumac,NC,-20.5667,164.2833,72.79,81,44,7.94,scattered clouds
505,Chuy,UY,-33.6971,-53.4616,58.14,61,2,11.74,clear sky
506,Olga,RU,43.7444,135.2892,43.66,62,0,5.44,clear sky
507,Sabanalarga,CO,10.6296,-74.9206,77.67,92,96,3.91,overcast clouds
508,Beyla,GN,8.6833,-8.6333,81.86,64,18,4.79,light rain
509,Zomba,MW,-15.386,35.3188,96.69,16,11,8.97,few clouds
510,Kieta,PG,-6.2167,155.6333,79.57,83,36,4.21,scattered clouds
511,Rio Grande,BR,-32.035,-52.0986,59.95,67,7,16.46,clear sky
512,Asbe Teferi,ET,9.0833,40.8667,76.98,26,1,4.92,clear sky
513,Aripuana,BR,-9.1667,-60.6333,83.79,63,97,4.03,overcast clouds
514,Yagodnoye,RU,62.55,149.6667,-9.02,95,72,3.74,broken clouds
515,Pesaro,IT,43.9036,12.8903,64.94,64,96,3.0,overcast clouds
516,Iracoubo,GF,5.4802,-53.2011,80.17,87,57,11.27,broken clouds
517,Pangnirtung,CA,66.1451,-65.7125,22.84,84,100,4.65,overcast clouds
518,Axim,GH,4.8699,-2.2405,81.91,77,94,7.09,light rain
519,Barkhera,IN,28.45,79.8,76.95,59,8,2.06,clear sky
520,Wanning,CN,18.8003,110.3967,72.39,83,88,13.02,overcast clouds
521,Las Vegas,US,36.175,-115.1372,66.81,42,1,0.0,clear sky
522,Yakeshi,CN,49.2833,120.7333,34.77,66,7,5.01,clear sky
523,Beringovskiy,RU,63.05,179.3167,9.03,83,7,7.58,clear sky
524,General Pico,AR,-35.6566,-63.7568,61.34,33,0,14.41,clear sky
525,Algiers,DZ,36.7525,3.042,66.02,64,40,8.05,scattered clouds
526,Luau,AO,-10.7073,22.2247,91.87,31,82,3.91,broken clouds
527,Mangrol,IN,21.1167,70.1167,82.71,59,40,8.59,scattered clouds
528,Yamada,JP,39.4667,141.95,50.18,79,4,5.82,clear sky
529,Moyale,KE,3.5167,39.0584,84.61,37,51,15.46,broken clouds
530,Whitehorse,CA,60.7161,-135.0538,32.77,86,20,5.99,few clouds
531,Alice Springs,AU,-23.7,133.8833,72.95,28,100,12.66,overcast clouds
532,Galesong,ID,-5.3166,119.3661,80.62,76,60,12.19,broken clouds
533,Taguatinga,BR,-12.3857,-46.5711,89.51,45,93,1.68,overcast clouds
534,Chahal,GT,15.75,-89.5667,71.51,99,89,1.79,overcast clouds
535,Chebenki,RU,51.9337,55.7077,49.75,94,100,9.78,light rain
536,Zhigalovo,RU,54.8097,105.1578,37.89,81,95,4.5,overcast clouds
537,Polson,US,47.6936,-114.1632,42.49,98,59,2.55,broken clouds
538,Qax,AZ,41.4225,46.9242,67.19,51,1,4.05,clear sky
539,Kyaikkami,MM,16.08,97.5675,82.67,77,89,3.58,overcast clouds
540,Iskele,TR,39.484,26.9278,69.82,63,75,20.71,light rain
541,Buraydah,SA,26.326,43.975,91.85,11,0,7.63,clear sky
542,Nosy Varika,MG,-20.5833,48.5333,80.82,79,10,16.42,clear sky
543,San Cristobal,VE,7.7669,-72.225,66.38,85,81,1.63,broken clouds
544,Norilsk,RU,69.3535,88.2027,22.33,93,100,4.99,overcast clouds
545,Maumere,ID,-8.6199,122.2111,81.21,78,52,1.45,broken clouds
546,Sudak,UA,44.85,34.9667,48.69,74,100,12.21,overcast clouds
547,Kalmunai,LK,7.4167,81.8167,81.93,76,95,6.22,overcast clouds
548,Marsh Harbour,BS,26.5412,-77.0636,80.37,76,64,9.35,broken clouds
549,Vanavara,RU,60.34,102.2797,35.55,97,100,11.52,light rain
550,Bijie,CN,27.3125,105.2942,51.89,89,100,3.38,overcast clouds
551,Carmelo,UY,-33.9892,-58.2856,64.17,58,0,9.35,clear sky
552,Flin Flon,CA,54.7682,-101.865,37.24,81,90,10.36,overcast clouds
553,Sandeid,NO,59.5449,5.8636,54.48,88,100,11.01,overcast clouds
554,Mount Gambier,AU,-37.8333,140.7667,48.11,87,90,4.61,overcast clouds
555,Yaguajay,CU,22.3272,-79.2378,75.72,88,78,4.72,broken clouds
556,Trondheim,NO,63.4305,10.3951,50.0,90,100,6.73,overcast clouds
557,Silvassa,IN,20.2667,73.0167,78.37,74,0,6.73,clear sky
558,Ahuimanu,US,21.4447,-157.8378,76.75,73,90,8.05,overcast clouds
559,Ceres,US,37.5949,-120.9577,61.68,90,90,6.91,overcast clouds
560,Valdivia,CL,-39.8142,-73.2459,50.09,99,100,2.93,overcast clouds
561,Korla,CN,41.7597,86.1469,55.44,31,8,3.36,clear sky
562,Bouna,CI,9.2667,-3.0,87.39,55,93,6.13,light rain
563,Mamallapuram,IN,12.6264,80.1722,84.25,70,85,11.48,moderate rain
564,Challans,FR,46.8436,-1.8749,64.96,63,51,12.86,broken clouds
565,Shimsk,RU,58.212,30.7127,38.73,65,76,8.79,broken clouds
566,Douglas,US,41.3,-96.167,48.15,95,90,4.0,light intensity drizzle
567,Rocha,UY,-34.4833,-54.3333,57.83,58,0,8.7,clear sky
568,Misratah,LY,32.3754,15.0925,80.87,51,97,8.37,overcast clouds
569,Strezhevoy,RU,60.7333,77.5889,35.58,83,96,12.97,light rain
570,Rundu,NA,-17.9333,19.7667,102.11,12,31,3.83,scattered clouds
571,Sainte-Suzanne,RE,-20.9061,55.6089,81.1,71,75,14.97,broken clouds
572,Karwar,IN,14.8,74.1333,77.85,85,98,4.41,overcast clouds
573,Kalemie,CD,-5.9475,29.1947,84.51,59,20,16.82,few clouds
574,Kharitonovo,RU,61.4009,47.4978,33.58,74,100,6.69,light snow
575,Thunder Bay,CA,48.4001,-89.3168,32.99,93,75,3.44,broken clouds
576,Arman,RU,59.7,150.1667,20.34,58,78,6.53,broken clouds
577,Piopio,NZ,-38.4667,175.0167,57.96,95,100,5.44,overcast clouds
578,Tepalcatepec,MX,19.1833,-102.85,70.29,94,91,1.05,overcast clouds
579,Husavik,IS,66.0449,-17.3389,30.11,95,100,3.65,overcast clouds
580,Asyut,EG,27.181,31.1837,83.82,19,0,16.89,clear sky
581,Nemuro,JP,43.3236,145.575,51.35,74,2,5.64,clear sky
582,Taoudenni,ML,22.6783,-3.9836,96.26,13,0,8.25,clear sky
583,Ellisras,ZA,-23.6649,27.7443,101.25,9,51,11.16,broken clouds
584,San Jose,US,37.3394,-121.895,61.99,86,90,3.0,light rain
585,Jiuquan,CN,39.7432,98.5174,47.17,31,65,3.89,broken clouds
586,Saint-Augustin,CA,51.226,-58.6502,44.1,88,100,9.37,overcast clouds
587,Cockburn Town,TC,21.4612,-71.1419,82.62,71,79,18.41,broken clouds
588,Pijijiapan,MX,15.7011,-93.23,74.03,87,81,3.91,broken clouds
589,Fortuna,US,40.5982,-124.1573,60.1,74,90,8.99,moderate rain
590,Paka,MY,4.6374,103.4368,82.33,89,40,0.0,scattered clouds
591,Kupang,ID,-10.1667,123.5833,81.93,78,97,5.99,overcast clouds
592,Port Hawkesbury,CA,45.6169,-61.3485,56.79,90,75,10.0,broken clouds
593,Atambua,ID,-9.1061,124.8925,78.51,77,80,0.94,broken clouds
594,Huarmey,PE,-10.0681,-78.1522,62.94,85,25,7.07,scattered clouds
595,Conakry,GN,9.538,-13.6773,87.37,73,54,5.12,broken clouds
596,Lamu,KE,-2.2717,40.902,86.22,66,33,9.89,scattered clouds
597,Alihe,CN,50.5667,123.7167,37.2,72,0,3.18,clear sky
598,Tambacounda,SN,13.7539,-13.7586,91.45,58,0,2.3,clear sky
599,Biak,ID,-0.9131,122.8766,78.33,78,78,2.53,broken clouds
600,Puerto Escondido,MX,15.85,-97.0667,76.05,76,90,3.74,overcast clouds
601,Chirongui,YT,-12.9319,45.1483,87.73,79,5,12.21,clear sky
602,Koster,ZA,-25.863,26.8976,83.5,10,9,11.41,clear sky
603,Novikovo,RU,51.1537,37.8879,48.45,51,65,15.73,broken clouds
604,Pahrump,US,36.2083,-115.9839,60.76,44,100,1.99,overcast clouds
605,Skelleftea,SE,64.7507,20.9528,30.56,93,90,2.3,overcast clouds
606,Aykhal,RU,66.0,111.5,22.26,97,97,6.29,light snow
607,Lipari,IT,38.4674,14.954,78.78,72,83,28.34,broken clouds
608,Ilulissat,GL,69.2167,-51.1,21.22,63,75,16.11,broken clouds
609,Fort Frances,CA,48.5999,-93.4003,34.02,74,1,4.61,clear sky
610,Kopavogur,IS,64.1123,-21.913,46.85,71,75,5.75,broken clouds
611,Hasaki,JP,35.7333,140.8333,48.6,47,90,6.35,overcast clouds
612,Fortuna Foothills,US,32.6578,-114.4119,66.22,54,1,1.01,clear sky
613,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,76.01,95,66,1.77,broken clouds
614,Eucaliptus,BO,-17.5833,-67.5167,52.16,12,1,10.56,clear sky
615,Puerto El Triunfo,SV,13.2833,-88.55,77.16,89,52,4.72,broken clouds
616,Hiji,JP,33.3667,131.5333,60.71,76,99,1.88,overcast clouds
617,Lanzhou,CN,36.0564,103.7922,54.68,47,89,6.4,overcast clouds
618,Galle,LK,6.0367,80.217,80.92,76,54,10.85,broken clouds
619,Khanu Woralaksaburi,TH,16.0617,99.8606,76.01,85,74,5.08,broken clouds
620,Sembe,CG,1.6481,14.5806,82.27,78,56,1.03,moderate rain
621,Tombouctou,ML,20.0,-3.0,97.05,15,5,10.92,clear sky
622,Andenes,NO,69.3143,16.1194,37.38,70,40,16.11,scattered clouds
623,Guiratinga,BR,-16.3494,-53.7583,82.98,62,100,8.66,light rain
624,Boyolangu,ID,-8.1181,111.8935,77.74,82,93,6.13,overcast clouds
625,Uyuni,BO,-20.4597,-66.825,45.57,16,0,9.26,clear sky
626,Marawi,PH,7.9986,124.2928,66.65,91,100,1.57,overcast clouds
627,Takaka,NZ,-40.85,172.8,60.98,98,100,2.57,overcast clouds
628,Tornio,FI,65.8481,24.1466,24.82,74,100,7.2,overcast clouds
629,Bath,GB,51.3779,-2.3591,58.77,90,86,17.34,light rain
630,George Town,MY,5.4112,100.3354,84.13,79,40,5.99,thunderstorm
631,Griffith,US,41.5284,-87.4237,46.94,80,75,1.01,broken clouds
632,Teya,RU,60.3778,92.6267,39.97,94,100,11.41,overcast clouds
633,Meadow Lake,US,34.8014,-106.5436,56.17,48,63,6.89,broken clouds
634,Tandalti,SD,13.0167,31.8667,99.61,20,29,1.95,scattered clouds
635,Bol,TD,13.4586,14.7147,88.75,46,45,5.73,scattered clouds
636,Dzilam Gonzalez,MX,21.2833,-88.9333,73.18,98,79,4.25,broken clouds
637,Ballina,AU,-28.8667,153.5667,71.56,83,90,5.75,overcast clouds
638,Wuwei,CN,37.9281,102.6414,49.77,42,66,3.15,broken clouds
639,Cravo Norte,CO,6.3017,-70.2041,78.55,78,72,10.07,broken clouds
640,Nioro,GM,13.35,-15.75,88.92,57,62,5.84,broken clouds
641,Mareeba,AU,-17.0,145.4333,68.72,91,91,3.33,overcast clouds
642,Sur,OM,22.5667,59.5289,86.0,52,0,6.49,clear sky
643,Hirara,JP,24.8,125.2833,75.47,73,75,5.75,broken clouds
644,Tsiroanomandidy,MG,-18.7667,46.0333,96.22,16,0,4.43,clear sky
645,Khandyga,RU,62.6667,135.6,24.8,98,100,3.11,light snow
646,Kwale,NG,5.7063,6.4374,90.37,54,72,3.0,broken clouds
647,Marsa Matruh,EG,31.3525,27.2453,75.0,59,1,10.11,clear sky
648,Russell,US,32.3502,-85.1999,56.43,87,1,0.0,mist
649,Meadville,US,41.6414,-80.1515,43.45,96,1,4.61,mist
650,Penzance,GB,50.1186,-5.5371,60.76,86,32,16.35,scattered clouds
651,Kashi,CN,39.4547,75.9797,58.21,23,0,6.71,clear sky
652,Warri,NG,5.5167,5.75,91.44,51,42,3.31,scattered clouds
653,Manado,ID,1.487,124.8455,77.77,94,40,1.14,scattered clouds
654,Ust-Ilimsk,RU,58.0006,102.6619,37.49,97,100,12.71,overcast clouds
655,Nayoro,JP,44.3506,142.4578,42.26,94,0,4.03,clear sky
656,Spornoye,RU,50.8448,37.2913,46.42,51,68,15.3,broken clouds
657,Kutum,SD,14.2,24.6667,89.08,16,2,14.5,clear sky
658,Ko Samui,TH,9.5357,99.9357,84.11,74,40,6.91,light rain
659,Kerman,IR,30.2832,57.0788,76.86,16,0,16.11,clear sky
660,Sorong,ID,-0.8833,131.25,80.85,80,84,6.85,broken clouds
661,Loandjili,CG,-4.7561,11.8578,86.11,70,75,9.22,light rain
662,Pacific Grove,US,36.6177,-121.9166,60.66,88,100,7.0,overcast clouds
663,Nuuk,GL,64.1835,-51.7216,27.21,39,20,19.57,few clouds
664,Kingman,US,35.1894,-114.053,59.54,52,1,1.01,clear sky
665,Fonte Boa,BR,-2.4959,-66.2662,82.35,74,60,2.44,broken clouds
666,Sandwick,GB,60.0,-1.25,53.42,94,40,14.97,scattered clouds
667,Mwinilunga,ZM,-11.7358,24.4293,71.19,74,97,9.66,moderate rain
668,Kelowna,CA,49.8831,-119.4857,49.96,87,75,1.99,broken clouds
669,Khandagayty,RU,50.7333,92.05,34.39,72,97,0.43,overcast clouds
670,Harer,ET,9.3094,42.1258,76.51,21,0,4.68,clear sky
671,Culebra,PR,18.303,-65.301,79.2,70,34,1.99,scattered clouds
672,Arandis,NA,-22.4167,14.9667,54.46,29,1,13.2,clear sky
673,Yambio,SS,4.5721,28.3955,90.63,43,75,4.74,broken clouds
674,Melilla,ES,35.2937,-2.9383,73.6,68,20,8.05,few clouds
675,Mandalgovi,MN,45.7625,106.2708,41.16,32,100,6.33,overcast clouds
676,Rafaela,AR,-31.2503,-61.4867,65.05,52,0,1.01,clear sky
677,Outram,MY,1.2829,103.8379,82.42,84,75,0.0,broken clouds
678,North Bend,US,43.4065,-124.2243,54.91,98,90,5.75,mist
679,Partenit,UA,44.578,34.3446,51.21,82,100,12.15,overcast clouds
680,Yichun,CN,47.7,128.9,37.69,69,2,3.53,clear sky
681,Camana,PE,-16.6228,-72.7111,60.6,86,66,9.64,broken clouds
682,Musoma,TZ,-1.5,33.8,79.32,58,92,15.17,overcast clouds
683,Lichuan,CN,30.3,108.85,51.69,81,96,2.08,overcast clouds
684,Chegdomyn,RU,51.1167,133.0167,27.75,96,7,2.95,clear sky
685,Proddatur,IN,14.7333,78.55,87.49,73,100,6.55,overcast clouds
686,Nelson Bay,AU,-32.7167,152.15,64.99,72,69,1.99,broken clouds
687,Kousseri,CM,12.0769,15.0306,98.56,18,4,2.3,clear sky
688,Xian,CN,34.2583,108.9286,54.41,62,87,4.16,overcast clouds
689,Kayseri,TR,38.737,35.4968,68.02,14,0,3.44,clear sky
690,Mayo,US,38.8876,-76.5119,56.16,86,90,3.44,overcast clouds
691,Shaoguan,CN,24.8,113.5833,61.68,76,43,3.13,scattered clouds
692,Batemans Bay,AU,-35.7167,150.1833,56.91,69,82,5.66,light rain
693,Kurtalan,TR,37.9272,41.7028,77.76,14,0,4.61,clear sky
694,Maceio,BR,-9.6658,-35.7353,83.64,83,75,12.66,broken clouds
695,Tongchuan,CN,35.0806,109.0897,52.75,78,96,1.63,overcast clouds
696,Tucumcari,US,35.1717,-103.725,58.84,29,1,10.36,clear sky
697,Lambari,BR,-21.9756,-45.3503,65.35,76,100,8.81,overcast clouds
698,Badin,PK,24.656,68.8384,92.44,21,0,4.56,clear sky
699,Sechura,PE,-5.5569,-80.8222,64.78,81,83,10.56,broken clouds
700,Bac Lieu,VN,9.285,105.7244,80.76,81,100,5.77,overcast clouds
701,Sabang,ID,5.8933,95.3214,81.99,75,100,8.37,overcast clouds
702,Kingseat,GB,56.0974,-3.4084,59.4,84,40,8.01,scattered clouds
703,Boa Vista,BR,2.8197,-60.6733,78.78,83,0,2.3,clear sky
704,Ucluelet,CA,48.9329,-125.5528,55.09,77,100,1.01,light rain
705,Kurumkan,RU,54.3,110.3,34.02,82,42,4.07,scattered clouds
706,Sorland,NO,67.667,12.6934,39.27,81,100,22.59,overcast clouds
707,Balsas,BR,-7.5325,-46.0356,84.31,64,27,3.65,scattered clouds
708,Ostersund,SE,63.1792,14.6357,38.61,100,20,9.22,few clouds
709,Koygorodok,RU,60.445,50.9968,38.82,82,92,1.3,overcast clouds
710,Namibe,AO,-15.1961,12.1522,74.03,68,20,10.36,few clouds
711,Nagar Karnul,IN,16.4821,78.3247,75.16,79,87,4.94,overcast clouds
712,Kathu,TH,7.9178,98.3332,84.69,90,100,2.57,moderate rain
713,Krasnyy Kut,RU,50.95,46.9667,51.73,40,70,11.56,broken clouds
714,Shush,IR,32.1942,48.2436,91.44,13,1,9.55,clear sky
715,Khartoum,SD,15.5518,32.5324,106.02,18,34,1.99,scattered clouds
716,Tekeli,KZ,44.83,78.8239,41.97,54,0,6.89,clear sky
717,Pangoa,PE,-12.1167,-73.0,74.37,83,45,2.26,scattered clouds
718,Buala,SB,-8.145,159.5921,79.95,81,23,4.59,few clouds
719,Ngunguru,NZ,-35.6167,174.5,60.17,93,100,1.61,overcast clouds
720,Altagracia De Orituco,VE,9.8601,-66.3814,75.42,85,60,4.12,broken clouds
721,Vila Velha,BR,-20.3297,-40.2925,80.55,65,0,9.22,clear sky
722,Abeche,TD,13.8292,20.8324,100.42,14,0,13.8,clear sky
723,Tabou,CI,4.423,-7.3528,79.03,86,98,6.11,moderate rain
724,Calca,PE,-13.3333,-71.95,47.55,71,84,2.98,broken clouds
725,Thinadhoo,MV,0.5333,72.9333,83.55,69,28,14.61,scattered clouds
726,Susaki,JP,33.3667,133.2833,60.87,74,99,4.32,overcast clouds
727,Oussouye,SN,12.485,-16.5469,87.98,66,97,5.26,overcast clouds
728,Padang,ID,-0.9492,100.3543,77.05,90,95,2.93,light rain
729,Kikwit,CD,-5.041,18.8162,88.63,49,100,5.82,overcast clouds
